Time,num_recovered
542.5,9605
542.75,9605
543,9605
543.25,9605
543.5,9605
543.75,9605
544,9605
544.25,9605
544.5,9605
544.75,9605
545,9605
545.25,9605
545.5,9605
545.75,9605
546,9605
546.25,9605
546.5,9605
546.75,9605
547,9605
547.25,9605
547.5,9605
547.75,9605
548,9605
548.25,9605
548.5,9605
548.75,9605
549,9605
549.25,9605
549.5,9605
549.75,9605
550,9605
550.25,9605
550.5,9605
550.75,9605
551,9605
551.25,9605
551.5,9605
551.75,9605
552,9605
552.25,9605
552.5,9605
552.75,9605
553,9605
553.25,9605
553.5,9605
553.75,9605
554,9605
554.25,9605
554.5,9605
554.75,9605
555,9605
555.25,9605
555.5,9605
555.75,9605
556,9605
556.25,9605
556.5,9605
556.75,9605
557,9605
557.25,9605
557.5,9605
557.75,9605
558,9605
558.25,9605
558.5,9605
558.75,9605
559,9605
559.25,9605
559.5,9605
559.75,9605
560,9605
560.25,9605
560.5,9605
560.75,9605
561,9605
561.25,9605
561.5,9605
561.75,9605
562,9605
562.25,9605
562.5,9605
562.75,9605
563,9605
563.25,9605
563.5,9605
563.75,9605
564,9605
564.25,9605
564.5,9605
564.75,9605
565,9605
565.25,9605
565.5,9605
565.75,9605
566,9605
566.25,9605
566.5,9605
566.75,9605
567,9605
567.25,9605
567.5,9605
567.75,9605
568,9605
568.25,9605
568.5,9605
568.75,9605
569,9605
569.25,9605
569.5,9605
569.75,9605
570,9605
570.25,9605
570.5,9605
570.75,9605
571,9605
571.25,9605
571.5,9605
571.75,9605
572,9605
572.25,9605
572.5,9605
572.75,9605
573,9605
573.25,9605
573.5,9605
573.75,9605
574,9605
574.25,9605
574.5,9605
574.75,9605
575,9605
575.25,9605
575.5,9605
575.75,9605
576,9605
576.25,9605
576.5,9605
576.75,9605
577,9605
577.25,9605
577.5,9605
577.75,9605
578,9605
578.25,9605
578.5,9605
578.75,9605
579,9605
579.25,9605
579.5,9605
579.75,9605
580,9605
580.25,9605
580.5,9605
580.75,9605
581,9605
581.25,9605
581.5,9605
581.75,9605
582,9605
582.25,9605
582.5,9605
582.75,9605
583,9605
583.25,9605
583.5,9605
583.75,9605
584,9605
584.25,9605
584.5,9605
584.75,9605
585,9605
585.25,9605
585.5,9605
585.75,9605
586,9605
586.25,9605
586.5,9605
586.75,9605
587,9605
587.25,9605
587.5,9605
587.75,9605
588,9605
588.25,9605
588.5,9605
588.75,9605
589,9605
589.25,9605
589.5,9605
589.75,9605
590,9605
590.25,9605
590.5,9605
590.75,9605
591,9605
591.25,9605
591.5,9605
591.75,9605
592,9605
592.25,9605
592.5,9605
592.75,9605
593,9605
593.25,9605
593.5,9605
593.75,9605
594,9605
594.25,9605
594.5,9605
594.75,9605
595,9605
595.25,9605
595.5,9605
595.75,9605
596,9605
596.25,9605
596.5,9605
596.75,9605
597,9605
597.25,9605
597.5,9605
597.75,9605
598,9605
598.25,9605
598.5,9605
598.75,9605
599,9605
599.25,9605
599.5,9605
599.75,9605
