Time,num_cases
511.25,385031
511.5,385031
511.75,385031
512,385031
512.25,385031
512.5,385031
512.75,385031
513,385031
513.25,385031
513.5,385031
513.75,385031
514,385031
514.25,385031
514.5,385031
514.75,385031
515,385031
515.25,385031
515.5,385031
515.75,385031
516,385031
516.25,385031
516.5,385031
516.75,385031
517,385031
517.25,385031
517.5,385031
517.75,385031
518,385031
518.25,385031
518.5,385031
518.75,385031
519,385031
519.25,385031
519.5,385031
519.75,385031
520,385031
520.25,385031
520.5,385031
520.75,385031
521,385031
521.25,385031
521.5,385031
521.75,385031
522,385031
522.25,385031
522.5,385031
522.75,385031
523,385031
523.25,385031
523.5,385031
523.75,385031
524,385031
524.25,385031
524.5,385031
524.75,385031
525,385031
525.25,385031
525.5,385031
525.75,385031
526,385031
526.25,385031
526.5,385031
526.75,385031
527,385031
527.25,385031
527.5,385031
527.75,385031
528,385031
528.25,385031
528.5,385031
528.75,385031
529,385031
529.25,385031
529.5,385031
529.75,385031
530,385031
530.25,385031
530.5,385031
530.75,385031
531,385031
531.25,385031
531.5,385031
531.75,385031
532,385031
532.25,385031
532.5,385031
532.75,385031
533,385031
533.25,385031
533.5,385031
533.75,385031
534,385031
534.25,385031
534.5,385031
534.75,385031
535,385031
535.25,385031
535.5,385031
535.75,385031
536,385031
536.25,385031
536.5,385031
536.75,385031
537,385031
537.25,385031
537.5,385031
537.75,385031
538,385031
538.25,385031
538.5,385031
538.75,385031
539,385031
539.25,385031
539.5,385031
539.75,385031
540,385031
540.25,385031
540.5,385031
540.75,385031
541,385031
541.25,385031
541.5,385031
541.75,385031
542,385031
542.25,385031
542.5,385031
